n,time,memory,collisions,hash_calls,table_get,table_insert
1,0.00,2044,0,0,0,0
51,0.38,2300,0,0,0,0
101,1.42,2300,0,0,0,0
151,3.37,2556,0,0,0,0
201,6.13,2684,0,0,0,0
251,10.80,3024,0,0,0,0
