n,time,memory,collisions,hash_calls,table_get,table_insert
1,0.00,2112,0,0,0,0
51,0.39,2368,0,0,0,0
101,1.43,2496,0,0,0,0
151,3.61,2624,0,0,0,0
201,6.04,2880,0,0,0,0
251,11.31,3264,0,0,0,0
