n,time,memory,collisions
100,0.03,2304,0
200,0.10,2688,0
300,0.23,2944,0
400,0.41,3324,0
500,0.67,3684,0
600,0.98,3952,0
700,1.37,4216,0
800,1.79,4468,0
900,2.33,4716,0
