n,time,memory,collisions,hash_calls
1,0.00,1920,0,0
2,0.00,2048,0,0
3,0.00,2048,0,0
4,0.00,1920,0,0
5,0.00,2048,0,0
6,0.00,1920,0,0
7,0.00,2048,0,0
8,0.00,2048,0,0
9,0.00,1920,0,0
10,0.00,2048,0,0
11,0.00,2048,0,0
12,0.00,2048,0,0
13,0.00,2048,0,0
14,0.01,2176,0,0
15,0.02,2176,0,0
16,0.04,2048,0,0
17,0.08,2176,0,0
18,0.17,2176,0,0
19,0.34,2048,0,0
20,0.69,2048,0,0
21,1.34,2048,0,0
22,2.71,2176,0,0
23,5.83,2048,0,0
24,10.94,2176,0,0
25,21.57,2304,0,0
