n,time,fn
1,14,4
2,20,47
3,13,82
4,14,84
5,14,93
6,15,129
7,14,142
8,19,155
9,14,173
10,14,187
11,20,191
12,20,212
13,15,219
14,16,220
15,22,224
16,17,243
17,25,254
18,20,284
19,19,309
20,25,317
21,33,348
22,30,385
23,27,386
24,49,390
25,53,399
26,54,418
27,73,425
28,78,451
29,59,475
30,70,484
31,65,506
32,101,545
33,88,555
34,99,577
35,130,595
36,130,615
37,144,633
38,167,647
39,189,655
40,197,677
41,225,689
42,248,692
43,279,701
44,346,723
45,381,745
46,423,755
47,465,765
48,504,790
