n,time,memory,collisions,hash_calls,table_get,table_insert
100,0.03,2300,0,0,0,0
200,0.10,2556,0,0,0,0
300,0.22,2940,0,0,0,0
400,0.42,3196,0,0,0,0
500,0.68,3704,0,0,0,0
600,1.00,4052,0,0,0,0
700,1.41,4272,0,0,0,0
800,1.93,4516,0,0,0,0
900,2.48,4760,0,0,0,0
