n,time,memory,collisions,hash_calls,table_get,table_insert
100,0.03,2300,0,0,0,0
200,0.10,2684,0,0,0,0
300,0.23,3068,0,0,0,0
400,0.42,3324,0,0,0,0
500,0.69,3796,0,0,0,0
600,1.00,4040,0,0,0,0
700,1.40,4404,0,0,0,0
800,1.89,4660,0,0,0,0
900,2.45,4920,0,0,0,0
