n,time,memory,collisions,hash_calls,table_get,table_insert
100,0.03,2368,0,0,0,0
200,0.10,2752,0,0,0,0
300,0.23,3136,0,0,0,0
400,0.42,3392,0,0,0,0
500,0.68,3944,0,0,0,0
600,1.02,4204,0,0,0,0
700,1.48,4416,0,0,0,0
800,1.92,4624,0,0,0,0
900,2.53,5032,0,0,0,0
