n,time,memory,collisions,hash_calls,table_get,table_insert
100,0.03,2368,0,0,0,0
200,0.10,2752,0,0,0,0
300,0.23,3264,0,0,0,0
400,0.42,3512,0,0,0,0
500,0.68,3836,0,0,0,0
600,1.00,4192,0,0,0,0
700,1.43,4560,0,0,0,0
800,1.91,4736,0,0,0,0
900,2.42,5028,0,0,0,0
