n,time,memory,collisions
13351,0.68,14032,0
13401,0.67,14020,0
13451,0.68,14012,0
13501,0.68,14048,0
13551,0.67,14188,0
13601,0.67,14156,0
13651,0.64,14204,0
13701,0.66,14432,0
13751,0.67,14460,0
13801,0.69,14572,0
13851,0.69,14692,0
13901,0.71,14824,0
13951,0.70,14920,0
14001,0.69,14928,0
14051,0.69,14972,0
14101,0.70,15756,0
14151,0.70,15632,0
14201,0.71,15616,0
14251,0.72,15736,0
14301,0.72,15736,0
14351,0.74,15724,0
14401,0.76,15728,0
14451,0.73,15636,0
14501,0.74,15720,0
14551,0.77,15664,0
14601,0.75,15724,0
14651,0.76,15728,0
14701,0.76,15712,0
14751,0.78,15712,0
14801,0.76,15716,0
14851,0.78,15716,0
14901,0.77,15720,0
14951,0.77,15716,0
15001,0.78,15724,0
15051,0.79,15652,0
15101,0.82,15716,0
15151,0.81,15720,0
15201,0.83,15712,0
15251,0.82,15712,0
15301,0.86,15712,0
15351,0.81,15720,0
15401,0.82,15724,0
15451,0.82,15840,0
15501,0.83,15956,0
15551,0.84,16104,0
15601,0.85,15988,0
15651,0.84,16204,0
15701,0.85,16208,0
15751,0.87,16484,0
15801,0.87,16468,0
15851,0.89,16548,0
15901,0.87,16740,0
15951,0.88,16868,0
16001,0.93,16864,0
16051,0.91,16980,0
16101,0.90,17632,0
16151,0.91,17624,0
16201,0.95,17500,0
16251,0.97,17624,0
16301,0.96,17624,0
16351,0.96,17708,0
16401,0.95,17652,0
16451,0.92,17636,0
16501,0.93,17636,0
16551,0.95,17616,0
16601,0.94,17624,0
16651,0.95,17632,0
16701,0.96,17628,0
16751,0.95,17640,0
16801,0.94,17612,0
16851,0.96,17564,0
16901,0.95,17652,0
16951,0.99,17628,0
17001,0.98,17628,0
17051,0.99,17636,0
17101,0.98,17612,0
17151,0.98,17616,0
17201,1.00,17632,0
17251,1.04,17628,0
17301,1.00,17576,0
17351,1.01,17552,0
17401,1.02,17616,0
17451,1.04,17628,0
17501,1.05,17628,0
17551,1.02,17628,0
17601,1.04,17716,0
17651,1.03,17836,0
17701,1.08,17992,0
17751,1.05,18108,0
17801,1.07,18204,0
17851,1.05,18228,0
17901,1.05,18356,0
17951,1.09,18484,0
18001,1.09,18544,0
18051,1.10,18612,0
18101,1.10,18748,0
18151,1.12,18872,0
18201,1.13,18992,0
18251,1.10,19004,0
18301,1.15,19048,0
