n,time,memory,collisions
22601,1.55,18388,0
22651,1.53,18416,0
22701,1.58,18408,0
22751,1.59,18540,0
22801,1.61,19176,0
22851,1.57,19180,0
22901,1.59,19176,0
22951,1.55,19148,0
23001,1.56,19104,0
23051,1.57,19180,0
23101,1.76,19216,0
23151,1.74,19064,0
23201,1.74,19276,0
23251,1.73,19188,0
23301,1.66,19172,0
23351,1.60,19168,0
23401,1.62,19184,0
23451,1.60,19184,0
23501,1.59,19172,0
23551,1.65,19168,0
23601,1.68,19168,0
23651,1.74,19188,0
23701,1.66,19168,0
23751,1.64,19164,0
23801,1.66,19176,0
23851,1.71,19172,0
23901,1.71,19132,0
23951,1.75,19060,0
24001,1.69,19124,0
24051,1.66,19136,0
24101,1.71,19176,0
24151,1.75,19184,0
24201,1.72,19072,0
24251,1.86,19180,0
24301,1.82,19132,0
24351,1.82,19172,0
24401,1.83,19172,0
24451,1.80,19168,0
24501,1.75,19072,0
24551,1.79,19188,0
24601,1.77,19176,0
24651,1.78,19172,0
24701,1.83,19184,0
24751,1.83,19176,0
24801,1.81,19192,0
24851,1.90,19176,0
24901,1.84,19112,0
24951,1.82,19160,0
25001,1.89,19180,0
25051,1.85,19132,0
25101,1.84,19228,0
25151,1.91,19248,0
25201,1.94,20020,0
25251,1.91,20008,0
25301,1.98,20020,0
25351,1.91,19916,0
25401,1.89,19880,0
25451,1.89,20004,0
25501,1.87,20012,0
25551,1.87,20016,0
25601,1.88,20008,0
25651,1.89,19884,0
25701,1.93,20016,0
25751,1.90,20012,0
25801,1.92,20020,0
25851,2.04,20012,0
25901,1.98,20004,0
25951,2.00,19980,0
26001,1.99,19964,0
26051,2.04,20016,0
26101,1.99,19996,0
26151,1.96,19956,0
26201,2.00,19928,0
26251,1.99,19892,0
26301,2.06,19900,0
26351,2.03,20016,0
26401,2.08,20008,0
26451,2.09,20012,0
26501,2.11,20016,0
26551,2.17,20016,0
26601,2.17,20012,0
26651,2.07,19916,0
26701,2.09,19988,0
26751,2.17,19836,0
26801,2.17,20060,0
26851,2.17,19932,0
26901,2.10,20012,0
26951,2.09,19976,0
27001,2.09,20004,0
27051,2.16,20020,0
27101,2.08,19980,0
27151,2.11,19972,0
27201,2.11,19736,0
27251,2.08,20016,0
27301,2.09,20016,0
27351,2.13,20016,0
27401,2.20,20004,0
27451,2.12,19924,0
27501,2.14,20008,0
27551,2.16,19844,0
27601,2.23,20008,0
27651,2.19,20012,0
27701,2.25,20012,0
27751,2.25,20028,0
27801,2.17,20776,0
27851,2.20,20780,0
27901,2.25,20804,0
27951,2.22,20780,0
28001,2.29,20788,0
28051,2.23,20820,0
28101,2.31,20776,0
28151,2.28,20764,0
28201,2.22,20784,0
28251,2.31,20780,0
28301,2.25,20612,0
28351,2.35,20776,0
28401,2.26,20784,0
28451,2.33,20784,0
28501,2.28,20772,0
28551,2.27,20780,0
28601,2.32,20784,0
28651,2.29,20784,0
28701,2.28,20756,0
28751,2.32,20784,0
28801,2.37,20780,0
28851,2.32,20780,0
28901,2.41,20700,0
28951,2.34,20768,0
29001,2.35,20712,0
29051,2.44,20856,0
29101,2.37,20780,0
29151,2.43,20772,0
29201,2.47,20700,0
29251,2.38,20760,0
29301,2.45,20772,0
29351,2.44,20752,0
29401,2.46,20780,0
29451,2.51,20580,0
29501,2.49,20776,0
29551,2.45,20776,0
29601,2.48,20768,0
29651,2.48,20784,0
