n,time,memory,collisions
13351,0.62,14692,0
13401,0.61,14696,0
13451,0.64,14656,0
13501,0.62,14696,0
13551,0.64,14680,0
13601,0.62,14692,0
13651,0.65,14716,0
13701,0.64,14704,0
13751,0.64,14700,0
13801,0.64,14708,0
13851,0.66,14684,0
13901,0.67,14820,0
13951,0.66,14692,0
14001,0.70,14700,0
14051,0.68,14680,0
14101,0.67,14692,0
14151,0.67,14696,0
14201,0.65,14832,0
14251,0.71,14696,0
14301,0.70,14616,0
14351,0.69,14740,0
14401,0.70,14820,0
14451,0.71,14940,0
14501,0.71,14936,0
14551,0.72,14880,0
14601,0.71,15200,0
14651,0.73,15576,0
14701,0.74,15512,0
14751,0.74,15568,0
14801,0.75,15580,0
14851,0.75,15584,0
14901,0.76,15572,0
14951,0.75,15564,0
15001,0.75,15540,0
15051,0.75,15580,0
15101,0.78,15648,0
15151,0.76,15580,0
15201,0.78,15620,0
15251,0.78,15496,0
15301,0.79,15572,0
15351,0.78,15688,0
15401,0.73,15700,0
15451,0.79,15568,0
15501,0.81,15708,0
15551,0.81,15564,0
15601,0.81,15576,0
15651,0.82,15496,0
15701,0.81,15588,0
15751,0.83,15588,0
15801,0.83,15516,0
15851,0.84,15572,0
15901,0.87,15572,0
15951,0.85,15636,0
16001,0.84,15556,0
16051,0.86,15540,0
16101,0.85,15584,0
16151,0.88,15696,0
16201,0.88,15676,0
16251,0.90,15796,0
16301,0.88,15808,0
16351,0.89,15944,0
16401,0.82,16696,0
16451,0.90,16348,0
16501,0.90,16576,0
16551,0.92,16580,0
16601,0.91,16548,0
16651,0.92,16556,0
16701,0.92,16568,0
16751,0.94,16696,0
16801,0.93,16564,0
16851,0.95,16580,0
16901,0.95,16508,0
16951,0.94,16484,0
17001,0.95,16568,0
17051,0.95,16572,0
17101,0.97,16564,0
17151,0.97,16572,0
17201,0.98,16452,0
17251,0.98,16576,0
17301,0.98,16564,0
17351,1.03,16592,0
17401,0.99,16440,0
17451,1.00,16572,0
17501,1.00,16568,0
17551,1.01,16568,0
17601,1.03,16548,0
17651,1.05,16684,0
17701,1.08,16496,0
17751,1.04,16336,0
17801,1.05,16576,0
17851,1.05,16576,0
17901,1.09,16596,0
17951,1.07,16468,0
18001,1.07,16700,0
18051,1.08,16376,0
18101,1.07,16588,0
18151,1.09,16536,0
18201,1.11,16564,0
18251,1.09,16660,0
18301,1.15,16716,0
18351,1.18,17428,0
18401,1.13,17384,0
18451,1.11,17496,0
18501,1.12,17436,0
18551,1.16,17556,0
18601,1.17,17420,0
18651,1.17,17216,0
18701,1.21,17424,0
18751,1.20,17420,0
18801,1.16,17428,0
18851,1.19,17312,0
18901,1.18,17392,0
18951,1.17,17260,0
19001,1.19,17436,0
19051,1.22,17540,0
19101,1.17,17552,0
19151,1.20,17444,0
19201,1.22,17428,0
19251,1.23,17292,0
19301,1.28,17552,0
19351,1.23,17420,0
19401,1.24,17388,0
19451,1.25,17428,0
19501,1.25,17552,0
19551,1.27,17432,0
19601,1.29,17420,0
19651,1.36,17464,0
19701,1.34,17504,0
19751,1.36,17428,0
19801,1.35,17432,0
19851,1.32,17380,0
19901,1.31,17424,0
19951,1.34,17412,0
20001,1.33,17376,0
20051,1.23,17552,0
20101,1.37,17496,0
20151,1.32,17408,0
20201,1.35,17424,0
20251,1.37,17476,0
20301,1.33,17608,0
20351,1.36,17668,0
20401,1.35,17772,0
20451,1.37,18316,0
20501,1.38,18316,0
20551,1.40,18272,0
20601,1.27,18448,0
20651,1.39,18268,0
20701,1.39,18468,0
20751,1.42,18312,0
20801,1.39,18320,0
20851,1.40,18312,0
20901,1.42,18312,0
20951,1.43,18292,0
21001,1.43,18312,0
21051,1.43,18212,0
21101,1.47,18308,0
21151,1.46,18312,0
21201,1.44,18360,0
21251,1.50,18312,0
21301,1.47,18440,0
21351,1.40,18440,0
21401,1.50,18312,0
21451,1.51,18448,0
21501,1.52,18240,0
21551,1.56,18312,0
21601,1.51,18312,0
21651,1.53,18300,0
21701,1.51,18320,0
21751,1.57,18272,0
21801,1.62,18240,0
21851,1.54,18316,0
21901,1.57,18316,0
21951,1.54,18336,0
22001,1.60,18316,0
22051,1.56,18256,0
22101,1.56,18440,0
22151,1.56,18312,0
22201,1.60,18304,0
22251,1.63,18204,0
22301,1.60,18316,0
22351,1.61,18440,0
22401,1.60,18356,0
22451,1.63,18440,0
22501,1.67,18320,0
22551,1.65,18264,0
22601,1.67,18324,0
22651,1.62,18408,0
22701,1.66,18660,0
22751,1.66,19288,0
22801,1.71,19220,0
22851,1.67,19032,0
22901,1.70,19308,0
22951,1.69,19164,0
23001,1.72,19164,0
23051,1.73,19172,0
23101,1.75,19312,0
23151,1.76,19000,0
23201,1.73,19056,0
23251,1.77,19148,0
23301,1.81,19232,0
23351,1.70,19300,0
23401,1.77,19092,0
23451,1.77,19176,0
23501,1.79,19160,0
23551,1.89,19172,0
23601,1.79,19164,0
23651,1.88,19308,0
23701,1.65,19304,0
23751,1.79,19168,0
23801,1.78,19140,0
23851,1.84,19168,0
23901,1.82,19168,0
23951,1.90,19100,0
24001,1.89,19172,0
24051,1.83,19292,0
24101,1.83,19172,0
24151,1.86,19304,0
24201,1.86,19280,0
24251,1.88,19172,0
24301,1.91,19168,0
24351,1.92,19176,0
24401,1.88,19300,0
24451,1.90,19064,0
24501,1.88,19204,0
24551,1.95,19216,0
24601,1.93,19160,0
24651,1.92,19264,0
24701,1.96,19188,0
24751,1.96,19032,0
24801,1.95,19176,0
24851,1.99,19188,0
24901,2.00,19164,0
24951,1.96,19168,0
25001,1.97,19180,0
25051,2.02,19304,0
25101,2.00,19248,0
25151,2.01,19240,0
25201,2.03,20016,0
25251,2.05,19892,0
25301,2.02,20016,0
25351,2.07,20136,0
25401,2.11,20008,0
25451,2.08,20012,0
25501,2.11,20020,0
25551,2.09,19956,0
25601,2.07,20004,0
25651,2.10,20044,0
25701,2.14,20092,0
25751,2.17,19916,0
25801,2.16,19976,0
25851,2.18,19968,0
25901,2.13,19904,0
25951,2.28,19940,0
26001,2.25,20008,0
