n,time,memory,collisions
13351,0.55,14696,0
13401,0.59,14700,0
13451,0.56,14696,0
13501,0.56,14552,0
13551,0.58,14652,0
13601,0.57,14600,0
13651,0.58,14588,0
13701,0.58,14692,0
13751,0.60,14572,0
13801,0.58,14696,0
13851,0.59,14360,0
13901,0.60,14564,0
13951,0.60,14696,0
14001,0.61,14564,0
14051,0.61,14696,0
14101,0.62,14676,0
14151,0.62,14716,0
14201,0.65,14568,0
14251,0.65,14696,0
14301,0.64,14696,0
14351,0.64,14568,0
14401,0.66,14692,0
14451,0.67,14680,0
14501,0.65,14808,0
14551,0.66,14928,0
14601,0.65,14884,0
14651,0.66,15592,0
14701,0.67,15584,0
14751,0.67,15516,0
14801,0.67,15576,0
14851,0.71,15572,0
14901,0.69,15468,0
14951,0.70,15440,0
15001,0.71,15444,0
15051,0.71,15568,0
15101,0.70,15332,0
15151,0.72,15580,0
15201,0.74,15580,0
15251,0.71,15572,0
15301,0.72,15580,0
15351,0.72,15576,0
15401,0.73,15508,0
15451,0.73,15564,0
15501,0.75,15460,0
15551,0.77,15572,0
15601,0.76,15508,0
15651,0.77,15448,0
15701,0.76,15584,0
15751,0.78,15580,0
15801,0.75,15580,0
15851,0.76,15444,0
15901,0.75,15452,0
15951,0.78,15580,0
16001,0.77,15580,0
16051,0.78,15444,0
16101,0.78,15572,0
16151,0.78,15568,0
16201,0.80,15672,0
16251,0.80,15696,0
16301,0.83,15760,0
16351,0.80,15848,0
16401,0.82,16580,0
16451,0.83,16532,0
16501,0.85,16452,0
16551,0.82,16568,0
16601,0.84,16540,0
16651,0.86,16556,0
16701,0.83,16556,0
16751,0.85,16444,0
16801,0.87,16432,0
16851,0.86,16424,0
16901,0.87,16272,0
16951,0.89,16568,0
17001,0.89,16580,0
17051,0.90,16440,0
17101,0.89,16444,0
17151,0.88,16540,0
17201,0.92,16508,0
17251,0.91,16572,0
17301,0.92,16428,0
17351,0.93,16572,0
17401,0.92,16564,0
17451,0.94,16448,0
17501,0.94,16444,0
17551,0.95,16448,0
17601,0.94,16524,0
17651,0.93,16576,0
17701,0.97,16564,0
17751,0.95,16572,0
17801,0.96,16564,0
17851,0.97,16572,0
17901,1.00,16432,0
17951,0.98,16400,0
18001,0.97,16440,0
18051,1.01,16460,0
18101,1.00,16484,0
18151,0.98,16444,0
18201,1.01,16668,0
18251,1.03,16656,0
18301,0.99,16656,0
18351,1.02,17428,0
18401,1.01,17424,0
18451,1.04,17436,0
18501,1.02,17460,0
18551,1.03,17268,0
18601,1.04,17424,0
18651,1.05,17300,0
18701,1.04,17304,0
18751,1.06,17428,0
18801,1.10,17376,0
18851,1.06,17288,0
18901,1.11,17420,0
18951,1.07,17300,0
19001,1.11,17428,0
19051,1.12,17264,0
19101,1.11,17436,0
19151,1.11,17412,0
19201,1.12,17180,0
19251,1.12,17340,0
19301,1.13,17312,0
19351,1.13,17300,0
19401,1.15,17424,0
19451,1.18,17356,0
19501,1.21,17352,0
19551,1.17,17212,0
19601,1.17,17432,0
19651,1.16,17432,0
19701,1.23,17196,0
19751,1.23,17224,0
19801,1.23,17412,0
19851,1.20,17312,0
19901,1.20,17304,0
19951,1.22,17344,0
20001,1.20,17304,0
20051,1.19,17280,0
20101,1.23,17428,0
20151,1.23,17440,0
20201,1.26,17320,0
20251,1.25,17428,0
20301,1.24,17440,0
20351,1.27,17440,0
20401,1.24,17664,0
20451,1.28,18312,0
20501,1.25,18316,0
20551,1.26,18184,0
20601,1.25,18176,0
20651,1.29,18120,0
20701,1.28,18172,0
20751,1.32,18292,0
20801,1.29,18124,0
20851,1.30,18188,0
20901,1.30,18184,0
20951,1.31,18308,0
21001,1.37,18304,0
21051,1.34,18312,0
21101,1.32,18196,0
21151,1.34,18288,0
21201,1.37,18196,0
21251,1.39,18308,0
21301,1.39,18180,0
21351,1.41,18156,0
21401,1.44,18248,0
21451,1.48,18308,0
21501,1.48,18332,0
21551,1.41,18128,0
21601,1.42,18184,0
21651,1.48,18388,0
21701,1.41,18252,0
21751,1.44,18132,0
21801,1.43,18220,0
21851,1.44,18120,0
21901,1.48,18316,0
21951,1.46,18188,0
22001,1.44,18316,0
22051,1.53,18308,0
22101,1.48,18196,0
22151,1.52,18312,0
22201,1.48,18300,0
22251,1.50,18248,0
22301,1.46,18188,0
22351,1.49,18376,0
22401,1.49,18308,0
22451,1.49,18180,0
