n,time,memory,collisions
33651,3.85,22188,20478
33701,3.88,22168,20518
33751,3.81,22168,20562
33801,3.73,22076,20609
33851,3.76,22168,20652
33901,3.92,22188,20696
33951,3.88,22200,20744
34001,3.88,22132,20790
34051,3.91,22164,20837
34101,3.81,22232,20879
34151,3.88,21908,20921
34201,3.85,22172,20968
34251,3.89,22032,21013
34301,3.86,22172,21058
34351,3.89,22160,21105
34401,3.94,22160,21149
34451,3.92,22112,21190
34501,3.97,22148,21237
34551,4.14,22068,21285
34601,3.94,21980,21331
34651,3.98,22160,21375
34701,3.95,22060,21422
34751,3.94,22232,21471
34801,3.95,22156,21517
34851,3.98,22088,21563
34901,3.99,22072,21610
34951,4.00,21984,21655
35001,4.01,22128,21699
35051,4.14,22024,21744
35101,4.04,22064,21788
35151,4.11,22028,21831
35201,4.06,21964,21879
35251,4.07,22120,21923
35301,4.19,22100,21971
35351,4.15,22164,22015
35401,4.22,22240,22055
35451,4.11,22132,22104
35501,4.29,22148,22149
35551,4.18,22132,22196
35601,4.16,22024,22241
35651,4.19,22100,22284
35701,4.18,22172,22325
35751,4.16,22044,22370
35801,4.27,22040,22417
35851,4.34,22176,22465
35901,4.20,22168,22513
35951,4.44,22212,22557
36001,4.30,22040,22603
36051,4.24,22108,22651
36101,4.39,22084,22696
36151,4.33,22140,22743
36201,4.30,22020,22789
36251,4.29,22080,22838
36301,4.36,22732,22884
36351,4.69,22648,22931
36401,4.39,22636,22979
36451,4.39,22636,23025
36501,4.31,22772,23074
36551,4.32,22768,23120
36601,4.36,22764,23166
36651,4.48,22640,23211
36701,4.38,22780,23255
36751,4.51,22780,23302
36801,4.61,22820,23348
36851,4.45,22592,23396
36901,4.43,22764,23442
36951,4.65,22760,23490
37001,4.56,22760,23536
37051,4.62,22772,23580
37101,4.56,22692,23626
37151,4.71,22772,23670
37201,4.53,22744,23715
37251,4.54,22668,23759
37301,4.51,22772,23807
37351,4.69,22732,23855
37401,4.69,22600,23901
37451,4.85,22724,23946
37501,4.66,22780,23991
37551,4.60,22648,24036
37601,4.62,22768,24082
37651,4.72,22760,24125
37701,4.65,22768,24174
37751,4.84,22760,24216
37801,4.93,22780,24261
37851,4.75,22740,24308
37901,4.76,22696,24352
37951,4.84,22496,24398
38001,5.01,22728,24444
38051,4.97,22844,24493
38101,4.80,22648,24542
38151,4.95,22748,24588
38201,5.03,22720,24637
38251,4.89,22684,24683
38301,5.11,22772,24728
38351,5.10,22676,24775
38401,4.95,22652,24824
38451,4.99,22796,24868
38501,5.18,22724,24913
38551,4.96,22728,24959
38601,5.13,22708,25003
38651,5.08,22712,25052
38701,5.06,22652,25099
38751,5.21,22400,25149
38801,5.17,22708,25197
38851,5.08,22708,25245
38901,5.17,22592,25294
38951,5.18,22728,25342
39001,5.27,22492,25389
39051,5.17,22760,25436
39101,5.25,22668,25481
39151,5.26,22456,25526
39201,5.27,22744,25571
39251,5.29,22428,25617
39301,5.12,22776,25662
39351,5.17,22700,25709
39401,4.85,23228,25757
39451,5.13,23020,25800
39501,5.12,23212,25844
39551,5.13,23224,25890
39601,5.29,23104,25936
39651,5.18,23160,25984
39701,5.40,23196,26030
39751,5.43,23104,26076
39801,5.36,23136,26118
39851,5.25,23208,26162
39901,5.46,23336,26207
39951,5.40,23040,26255
