n,time,memory,collisions,hash_calls
1,0.00,2304,0,0
2,0.00,2432,0,0
3,0.01,2176,0,0
4,0.09,2432,0,0
5,0.48,2176,0,0
6,1.85,2432,0,0
7,3.32,2304,0,0
8,8.97,2432,0,0
9,12.10,2432,0,0
10,18.64,2304,0,0
11,40.12,2304,0,0
12,65.66,2304,0,0
13,69.59,2304,0,0
14,50.09,2304,0,0
15,121.92,2304,0,0
16,85.53,2304,0,0
17,321.16,2304,0,0
18,683.58,2304,0,0
19,861.09,2304,0,0
20,2670.03,2304,0,0
