n,time,memory,collisions,hash_calls
1,0.00,2432,0,0
2,0.00,2432,0,0
3,0.00,2432,0,0
4,0.00,2432,0,0
5,0.00,2560,0,0
6,0.00,2560,0,0
7,0.00,2560,0,0
8,0.00,2560,0,0
9,0.00,2560,0,0
10,0.00,2560,0,0
11,0.00,2688,0,0
12,0.00,2688,0,0
13,0.00,2688,0,0
14,0.00,2688,0,0
15,0.00,2688,0,0
16,0.00,2688,0,0
17,0.00,2688,0,0
18,0.00,2688,0,0
19,0.00,2688,0,0
20,0.00,2688,0,0
