n,time,memory,collisions
265100,1.13,1664,0
266100,1.13,1792,0
267100,1.14,1664,0
268100,1.14,1792,0
269100,1.15,1792,0
270100,1.15,1664,0
271100,1.16,1664,0
272100,1.16,1664,0
273100,1.17,1792,0
274100,1.17,1664,0
275100,1.19,1920,0
276100,1.20,1664,0
277100,1.20,1664,0
278100,1.21,1792,0
279100,1.21,1792,0
280100,1.21,1664,0
281100,1.21,1920,0
282100,1.21,1920,0
283100,1.22,1792,0
284100,1.23,1792,0
285100,1.23,1920,0
286100,1.22,1920,0
287100,1.23,1792,0
288100,1.25,1792,0
289100,1.26,1792,0
290100,1.24,1664,0
291100,1.25,1664,0
292100,1.27,1792,0
293100,1.26,1664,0
294100,1.26,1792,0
295100,1.27,1792,0
296100,1.28,1792,0
297100,1.28,1664,0
298100,1.27,1792,0
299100,1.28,1792,0
